token_id,file_url,creator_address,last_sale_price,score,rank,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
2332,ipfs://QmR5NS6skeEAKrNQux41aoykg64BEGhWZpdXUBPcrrejwV,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 125.0, 'price_usd': 437476.7169348944}",0.9168642520925492,7387,,Orange,Gray,,Bored Cigarette,Angry,Commie Hat
2333,ipfs://QmfWv96a6PaopuFXzajTd1R9xdVVVVdSZ59PA3sk9q9L4J,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 74.0, 'price_usd': 155517.0885471404}",1.0861641975532048,2282,Diamond Stud,Blue,Blue,,Grin Gold Grill,Bored,Cowboy Hat
2334,ipfs://QmXgfjHiqjDHMuwtYwd9veyaVjPjBBLUa3k2KqS3LwJEua,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.0, 'price_usd': 9004.752559949779}",0.8262417355841327,9504,,Yellow,Pink,,Bored Unshaven,Bored,Bunny Ears
2335,ipfs://QmYkB9Y3NtxnugVku4KE1DX922NcGrm1bs2CuoP8y8tBB5,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 196.11, 'price_usd': 556572.5877060669}",0.970867174132228,5546,,Yellow,Cheetah,Bayc T Red,Grin,Eyepatch,
2336,ipfs://Qma6PRyRL7CfAwB2BCJiQ3hWArBu7yiDGGN2U2aPGmuVk2,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 38.0, 'price_usd': 127291.74149377138}",0.9116263366859252,7562,,Yellow,Dark Brown,Tuxedo Tee,Bored,3d,Prussian Helmet
2337,ipfs://QmfThQ45v8uADGToTGzBR7mJ5Wy2cLBk1fZiaoQpHSa5WV,0xc69004e5384391d86c002643d84da620b26e89d8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 86.69, 'price_usd': 117714.75062725272}",0.8548191352882476,9019,,Yellow,Golden Brown,Bone Necklace,Bored,Bored,Vietnam Era Helmet
2338,ipfs://QmZdfX3XBLASdimN5wb62CHHt2HWMoo27H15Rx45ex7Ecf,0xc69004e5384391d86c002643d84da620b26e89d8,,0.9429551907387316,6513,Gold Hoop,Gray,Cheetah,Striped Tee,Bored Unshaven,Closed,
2339,ipfs://QmZXey9QTTpMUTysc7m2hncAdD7o4gi6HN6LF8mmfnFkma,0xc69004e5384391d86c002643d84da620b26e89d8,,0.9945689244595308,4699,,Army Green,Pink,Navy Striped Tee,Bored Unshaven Cigarette,Wide Eyed,Bayc Flipped Brim
234,ipfs://QmV8X8n9r1VfEvjU77NSt4h98yJrKxazBT4HRjfNDHA7NL,0x37d3c912a851bdc7fdc31f4a63970716b7b079b6,,0.923058199763248,7176,Silver Stud,Army Green,Pink,Bone Tee,Bored Cigarette,Bored,
2340,ipfs://QmcMoaLjq34e9dqC2pS4xYsyedxrKCnn3DHB8myK9CNUG7,0xe64e58ed16979ae7de24e1161a0aa97fd508ade5,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.0, 'price_usd': 6668.982935337726}",0.946648876948224,6368,,Aquamarine,Gray,,Jovial,Zombie,Beanie
2341,ipfs://QmVC7SBjtgbg3EYt9CpDHWtLoYW3dARSMheVRvYqT4f5ne,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 75.0, 'price_usd': 281761.21891859116}",0.9865051580636766,4973,,Blue,Gray,Striped Tee,Bored Unshaven Cigarette,Robot,Cowboy Hat
2342,ipfs://QmRad3kQ9dEEy8GghbvULhuWaW5chTwSJJeYRTDkj5Ueud,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.5, 'price_usd': 1114.8103003110314}",0.9778961332662922,5291,,Purple,Cream,Puffy Vest,Grin,Wide Eyed,Vietnam Era Helmet
2343,ipfs://QmSQ6AGrcjQR64tAkEBdS6xin5o9pifQsueLG8EYCbvV3n,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 22.98, 'price_usd': 62609.75093755922}",1.079588968789713,2416,Silver Hoop,Army Green,Cream,Vietnam Jacket,Bored,Sad,Bayc Flipped Brim
2344,ipfs://QmRqW1kgzzvjgSoisYQNjQiqyBKyDVnG6N6UFbScKB1prq,0x403afdf9ea925d3b48e719a44610da1679a57651,,0.8906350569469341,8207,,Aquamarine,Brown,,Bored Cigarette,Sunglasses,
2345,ipfs://QmWbHktPv3mQvANc7KLnkaJXQQyhNjth2MXPtzCzsKT5Dw,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 84.5, 'price_usd': 254055.87615663756}",0.902566332868954,7863,,Gray,Golden Brown,Guayabera,Bored,Coins,Commie Hat
2346,ipfs://QmSLqCwWRrfyQ7rnkBrWAbS5kxMjTS375nwSHxf5JcKxSF,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.33, 'price_usd': 1165.3401031345545}",0.8973447219418138,8008,,Gray,Cheetah,Sleeveless T,Bored,Blindfold,
2347,ipfs://QmQG99Wfcq6gSfYys1QK9VNgCLj8KvyFTVrv7fwuMCvBtb,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 56.0, 'price_usd': 231609.01747239783}",0.8143734415026702,9632,,Yellow,Golden Brown,,Bored,Bored,Ww2 Pilot Helm
2348,ipfs://QmdmaYwmTJzYdiU9U6fUy4i8xCP95XYjhNB2zN1vVCLtZ1,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.79, 'price_usd': 2487.4781455523053}",0.8276933264458011,9481,,,,,,,
2349,ipfs://QmZbBKjEXDuH7tDEMrgnymwQjAviD7wAeGD2g8pw7bfFmR,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.32, 'price_usd': 937.6537576829614}",0.8780357258154879,8527,,Aquamarine,Tan,,Bored,Zombie,Irish Boho
235,ipfs://QmRJMB7UetUbJ3V4wBsbfUcGUiUsYBd6iHJ1yjhMRLNeBm,0x5a007525265023821eb8acbddc4d17ec6f34db01,,0.8720864443320838,8666,,Purple,Dark Brown,,Grin,3d,Bayc Flipped Brim
2350,ipfs://QmNUqFtyFm2hQfHGrUaJiVaCpNCAD2xfRyQvkYhMN1JARV,0x403afdf9ea925d3b48e719a44610da1679a57651,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.75, 'price_usd': 5533.308678695712}",1.256965428597649,277,Diamond Stud,Blue,Pink,Tie Dye,Bored,Scumbag,Faux Hawk
2351,ipfs://QmbXywByidvnoSdPy2Cbe5m4MEto4r84ytUw3PEZBaHhbF,0x461ae8c33224aceb7f1259095dd2a334ad20f322,,1.015261092784638,4028,Gold Hoop,New Punk Blue,Black,,Grin,Sad,Party Hat 2
2352,ipfs://Qmf4ZiGVAwYyRYZeqAwTwDpuRq3fDzbvYHmzzC3TZWSpgK,0x461ae8c33224aceb7f1259095dd2a334ad20f322,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.25, 'price_usd': 7313.144277371188}",0.9732802965022505,5455,,Yellow,White,Work Vest,Bored Unshaven,Heart,Commie Hat
2353,ipfs://QmUU8wQDuxoTY7AjsSnKF3EbLkH9ZAz1gDF1ByqgseKkeT,0xc542492296d3537eb3fd16fd775bdf7ab8721c7c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.2, 'price_usd': 572.9786864694089}",0.9712424983541368,5529,,Blue,Pink,Black Holes T,Bored Unshaven,Robot,Bowler
2354,ipfs://QmaQR56h4AGiKhjrgKYhnPKNfhPkEZqsRXYsi6vLrzFvqx,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 38.6, 'price_usd': 137100.4457935059}",1.0596749398017122,2860,Silver Stud,Gray,Brown,Wool Turtleneck,Bored,Closed,Prussian Helmet
2355,ipfs://QmSPCZTeiZ1cTAqTTizXn8Ljn2r1LQH4Tz3JdSNXpojKb4,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.85, 'price_usd': 5165.089983967027}",1.0497947558424594,3062,,,,,,,
2356,ipfs://QmcPPjBcxLhVJUusYjvZ8mBmmckvsoEsg3RR1hEEJkGnmM,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 68.5, 'price_usd': 95727.679055466}",1.065169275933738,2733,Silver Hoop,Blue,Pink,Striped Tee,Bored Unshaven,Wide Eyed,Commie Hat
2357,ipfs://QmbjPqcej1doAoUQjhhu1ZpZSrA65taNWHQkLVYQ4TzoXR,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.5, 'price_usd': 9547.53410536006}",1.1377993118708367,1375,,Yellow,Golden Brown,Sleeveless T,Bored Unshaven Pipe,Blindfold,Ww2 Pilot Helm
2358,ipfs://QmSGuo8YH51SuomSpf22PZtoTD9YiyyTPM8DygWuxjkzFG,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.0, 'price_usd': 11604.392323352073}",0.9487562784151315,6294,,,,,,,
2359,ipfs://QmWCGa98ZZBMfrz4gwjckUDsH6rsu71Bb36babzkARdNbe,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.4, 'price_usd': 1148.1193896415584}",1.0019559885668825,4443,Silver Hoop,Yellow,Black,Navy Striped Tee,Bored Unshaven,3d,Beanie
236,ipfs://QmXDzJQgmJX2KP9QRheX51LKbnLsVSeB8ZcSSi3yUUoyaY,0xae9deddf056811f91fb58208a0ef973e1eecc911,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.6, 'price_usd': 1713.631242840998}",0.9831289371513662,5094,,Orange,Pink,,Bored,Blue Beams,
2360,ipfs://QmUCR5erYgC4DddEHGJfzTD1GwVpMaCKWZgTdQ1fcSrbsw,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.5555, 'price_usd': 1303.618405677603}",1.0815499937190958,2376,,New Punk Blue,White,Rainbow Suspenders,Phoneme Oh,Angry,Halo
2361,ipfs://QmQ7E6Wmu1T1Eho7t96ND6tywvrJkeuTP3cw7ShwT9zcwV,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 30.0, 'price_usd': 78094.35538295527}",1.1201038758043802,1633,,Blue,Dark Brown,Sleeveless Logo T,Phoneme Vuh,Laser Eyes,Sushi Chef Headband
2362,ipfs://QmVZEsx74R5wWafha9Hi5QoBa3azbBXpPJuQrQ13TVWLC6,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.44, 'price_usd': 8411.319804845236}",1.2586315897441858,267,Silver Hoop,Purple,Brown,Sleeveless Logo T,Bored Bubblegum,Crazy,Police Motorcycle Helmet
2363,ipfs://QmVapn7Wyvnw2rTVuBBdzrYVuBpEui7967QC6uCMazEPZZ,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 289.0, 'price_usd': 361129.9416601771}",1.0960172557459362,2075,,,,,,,
2364,ipfs://QmSddAasasLYCttErTQFJY1bCXxx3v3VQY9g24ALVJ5vMZ,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 9.5, 'price_usd': 23665.84716498816}",1.0559519144190257,2934,,Yellow,Dark Brown,Cowboy Shirt,Phoneme Wah,Coins,Vietnam Era Helmet
2365,ipfs://QmS6Wy81SN6y7iGBxcoTS1t6r1rGyjhNGJHumZpKc3z5SD,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.95, 'price_usd': 10742.697606510914}",1.0397142287012855,3328,Silver Hoop,Orange,Dark Brown,Sailor Shirt,Bored,Sad,Spinner Hat
2366,ipfs://QmX8b1a3qLNp4fgMS9sUHQ7oumRiDG4aST61ut22bnG3eH,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.59, 'price_usd': 4070.0598525673317}",0.967737548085318,5644,Silver Hoop,Blue,White,Tanktop,Grin,Bloodshot,
2367,ipfs://QmfQyi9px3JReETd4ihm6pWqTvdwsAsMh9K4oaSj525xYT,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 21.0, 'price_usd': 68955.46846720352}",0.9507414494254408,6232,,Gray,Golden Brown,Bayc T Black,Phoneme Oh,Sad,
2368,ipfs://QmbViGww8GWBHc1RnM4RgSCKavU1Ukh87X4dYFG9zhD9cY,0x35c17dd9df9156ee74726e29f598dca529efac8d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 87.25, 'price_usd': 93284.00727845589}",0.8644698707976077,8846,,Orange,Tan,Striped Tee,Phoneme L,Bored,
2369,ipfs://QmPQE44CjCGZrBZGkJFGdPKPzvbZUbSoesAU5Pko7cDFkF,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 66.0, 'price_usd': 82833.1082442998}",0.7999138190000441,9770,,Aquamarine,Dark Brown,Puffy Vest,Bored Cigarette,Bored,
237,ipfs://QmUFMcsGc1yyx1XUihHQpvP4Yw2wAjjShNY8GtFcjBWubz,0xae9deddf056811f91fb58208a0ef973e1eecc911,"{'asset_type': 'ETH', 'contract_address': None, 'price': 47.0, 'price_usd': 187343.75456676088}",1.2453742230056215,333,Silver Stud,Orange,Robot,Leather Punk Jacket,Small Grin,Bloodshot,Sushi Chef Headband
2370,ipfs://Qmew3z4o2wzvsGfbmT9aED6AffRfrpQtJwpVdLUjkQxcfn,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 115.0, 'price_usd': 339592.8581286143}",1.024916414678862,3751,Gold Hoop,Aquamarine,Black,Rainbow Suspenders,Jovial,Closed,
2371,ipfs://QmQNrXm71WFuVTBLWaU8voCEnCHzjHzkLiRMBmH4Pf6Z3S,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 94.69, 'price_usd': 281330.78853550897}",0.9406731532104566,6590,,,,,,,
2372,ipfs://QmSvLj16qVqvsSmYJN5uXYs1b5qcyN4eex3uXCLhqe762x,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 5.0, 'price_usd': 11951.627836749829}",1.0966883442807094,2060,,Purple,Dmt,Bone Tee,Grin,Blindfold,Faux Hawk
2373,ipfs://QmdCU5neUdzXEgktzQso45KYisiqngxTEXxkUVnci6xJn7,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.19, 'price_usd': 9357.089085125413}",0.9631296295161472,5779,,Orange,Red,Black T,Bored,Heart,Party Hat 1
2374,ipfs://QmcaAAECXNavVS1vbLNEufHKBSZ1mWFhXhyxqXeGM9838p,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 106.0, 'price_usd': 285383.07646012463}",0.8355493057792723,9355,,Army Green,Brown,Guayabera,Bored Cigarette,Bloodshot,
2375,ipfs://Qma8SrzcFLNb7ZNq8xMGaiwJum8S4nA3aVoZE4g9uWM4tM,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.95, 'price_usd': 4761.262509747222}",1.0130196435702803,4090,,New Punk Blue,Pink,Bone Necklace,Discomfort,Bored,Spinner Hat
2376,ipfs://QmX3KbQwjydSsEuECo4Lerk4qc9MYGgbgRWKpFuyZphL1b,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.65, 'price_usd': 3928.2349864108346}",0.9503830565734678,6240,,Orange,Trippy,Vietnam Jacket,Bored,Bored,Halo
2377,ipfs://QmRr2aAXfhaPTQVBz5Tm9ddD9NZU2iUjx26hNqYyoRYG17,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.69, 'price_usd': 9365.940325790416}",0.9794930790506924,5226,,New Punk Blue,Cheetah,,Tongue Out,Sleepy,Bayc Flipped Brim
2378,ipfs://QmUPAq7HN8oQwoMygbfwenv6oTgw9D1kRKuzCzpAXHMJKd,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 3913.7883237780084}",1.0117260332346525,4138,,Yellow,Gray,,Grin Multicolored,Sad,Bayc Flipped Brim
2379,ipfs://QmSHC3xUN7N4sAthGcCjhbeJ31r4fNeZjantxBWci5Mp5c,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 5.8, 'price_usd': 11082.528979474191}",0.8859997916131434,8332,,Gray,Brown,Guayabera,Bored Unshaven Cigarette,Wide Eyed,
238,ipfs://QmSK1HJCiMuNahMyNBq7puEwBBUWjzjeCnQwCVgRaqkVJP,0x5c0976f8e633ec51282aaae6fb518ae98b896e4d,,0.8723738163738366,8660,,Army Green,Red,Guayabera,Bored Unshaven,Wide Eyed,
2380,ipfs://QmSUY9FuyTaML16Fnt9aX9pmRiCVAivqs7LvrZdMq3FADj,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 68.399, 'price_usd': 97766.51304492763}",0.9247580823712112,7131,,Army Green,Dark Brown,Navy Striped Tee,Phoneme Vuh,Sleepy,Halo
2381,ipfs://QmeK9oJXx6fP8yD2tk7KJMMCYAWhuonUfTfvP4cYCqQjic,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,,1.0749538981007531,2503,,Orange,Pink,Black T,Bored Unshaven Pipe,Robot,Halo
2382,ipfs://QmdZ1sfHbhg29BV2hhDNTtEgoV7y7qmrScYJT4LBXu4rJa,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 51.05, 'price_usd': 94905.18157335473}",0.9531469808356472,6144,Silver Hoop,Orange,Dark Brown,Service,Dumbfounded,Sleepy,
2383,ipfs://QmdLACYfR9ERwPYiB4BBm38t3bxw7WbynrUFoUm2JQQSRE,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.69, 'price_usd': 6794.554207871425}",1.168323510484244,992,Silver Hoop,Army Green,Robot,Sailor Shirt,Bored,Eyepatch,Police Motorcycle Helmet
2384,ipfs://QmS2S48SdxxRy1Vy5ivSh28issScjkRpY6CcXPqCaUpuKf,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 87.0, 'price_usd': 168833.75997939447}",0.9617280329021906,5835,,Army Green,Black,Bandolier,Bored Unshaven,Zombie,Sushi Chef Headband
2385,ipfs://QmZvd9mKKemfkc33HXRcMXgBMv2gSGp8nxj3GZku5KCzeX,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.75, 'price_usd': 4198.453393053594}",1.0129843673717274,4093,Silver Hoop,Army Green,Dark Brown,Prom Dress,Phoneme Oh,Closed,
2386,ipfs://Qme4ktHRwk6aCcYD8VizVpTavXcF1F2jG8RJ16kr7CCryv,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 111.0, 'price_usd': 382797.7196003488}",1.0997271160501751,1992,Silver Hoop,Purple,Black,Vietnam Jacket,Bored Unshaven Cigarette,Bored,Police Motorcycle Helmet
2387,ipfs://QmSxNANH5eh5qxPGWYfzTFLoFrq6MwTtxBUN3W28uXUCmL,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.49, 'price_usd': 7853.19185477706}",1.057198229821116,2910,,Orange,Red,Navy Striped Tee,Bored Kazoo,Crazy,Beanie
2388,ipfs://QmXs44wNBfLwAFSecpKEJDNdcQdZpjFkKZk6JyL2q7LkQ1,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,"{'asset_type': 'ETH', 'contract_address': None, 'price': 93.0, 'price_usd': 182451.20286549896}",0.8844259994601492,8381,,,,,,,
2389,ipfs://QmSKUw5nKS2LFuUk7wkesD6m3eV1qMyGrmnu8QFZokMfuE,0x3e64014d2d3f0c3a3b0404110cea9060b4565e61,"{'asset_type': 'ETH', 'contract_address': None, 'price': 95.0, 'price_usd': 102335.72569219457}",0.8104134239898809,9681,,Gray,Tan,Sleeveless T,Bored,Bored,Beanie
239,ipfs://QmeFdHYfo3UxLLgSUkp2X9A5q6thYGniCdeGzRtoXdFVfe,0x3d773915783f9d4b14e57951d3a7769ad70dc7c2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 86.0, 'price_usd': 96100.62285946903}",1.0597226057427716,2859,Silver Hoop,Blue,Blue,Sleeveless T,Bored,Closed,Commie Hat
2390,ipfs://QmPk2pjokBeavKRDBAHg4vYzdVY1wnK2xt8B2VT78oGDYP,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.0, 'price_usd': 5143.882043074675}",0.7474481509343834,9961,,Yellow,Brown,,Bored,Bored,Bayc Hat Black
2391,ipfs://QmYFKtu258a4BcaXuhPMD6G3eab9LqSzTW5pzScQoAyCQh,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 60.0, 'price_usd': 204467.3863710732}",0.9392118475826968,6654,,New Punk Blue,Brown,Sleeveless Logo T,Bored,Eyepatch,Sushi Chef Headband
2392,ipfs://QmWLUWek49GYMaisZBNZ4kVXNnXui9qxdrWhCNBurWiPzr,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 145.0, 'price_usd': 425840.53396415885}",1.136614875407985,1394,Silver Hoop,Aquamarine,Black,Leather Punk Jacket,Bored,Blindfold,Bayc Hat Red
2393,ipfs://QmYf4eLAJyKaXrNNXnGGSBppA4b2JAhvt7CbUoD32PYT9R,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 96.0, 'price_usd': 116223.28833805298}",0.9265408733035368,7066,,Army Green,White,Toga,Bored Unshaven,Blindfold,
2394,ipfs://QmU5ysydyctZbUEfC9i8pXwEGrGyBk8zA4NAmpZxqpbkR2,0xee402489d83e2b22d496910f8c810d35a3ad7b25,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.7455200181733073, 'price_usd': 2235.2611370098953}",1.1739563645691176,942,Gold Hoop,Orange,Cheetah,Hawaiian,Small Grin,Bored,Bayc Flipped Brim
2395,ipfs://QmVfrLxokc3tg8ZSnT17mfRYN8eDr8rrJcttruKots3BhY,0x4d795ae16154ae957a54e2bc41ecfc0b23e8bb54,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.509, 'price_usd': 1491.4555083144605}",0.9731465552511852,5460,Gold Hoop,Aquamarine,Zombie,Sleeveless T,Bored,Wide Eyed,
2396,ipfs://QmSmBexSYNAEP6NoQHVQ2sWrkHhHjNf4zH14bByrpa3wBe,0x9909017a0f637380af916257d05c3e7dd2f6c68a,"{'asset_type': 'ETH', 'contract_address': None, 'price': 55.0, 'price_usd': 176322.0618803289}",0.9395404800294366,6642,,Blue,White,Caveman Pelt,Bored Unshaven,Bloodshot,Halo
2397,ipfs://QmcdW37M8d9YR38GRvaoByjTGVK261kjkdEFq4fHWT4w2K,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 135.0, 'price_usd': 411707.64445642236}",1.228991204924814,439,Silver Stud,Blue,Zombie,Tanktop,Dumbfounded,Scumbag,Army Hat
2398,ipfs://QmXkDGfKqJSMcKLvVRAKRmJUPpumVQo4Lomssm4To7LeZR,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.12, 'price_usd': 7566.777981234092}",1.0640787662218822,2760,,Gray,Cream,Work Vest,Grin Multicolored,Sleepy,Horns
2399,ipfs://QmTzFphsYcPbpi8xkUE1FM9diMYpCHjhzNoxFTnDxqJmTx,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 8.655, 'price_usd': 16841.793102219402}",0.9704724835115084,5558,Silver Stud,Aquamarine,Black,Pimp Coat,Phoneme Vuh,Bored,
24,ipfs://QmczjnjjYDfydfKQmAiUAu17cZ8rTCjrPe47Zdu7tEppGd,0xaba7161a7fb69c88e16ed9f455ce62b791ee4d03,,0.9856203855619476,4998,,Aquamarine,Black,Bayc T Black,Dumbfounded,Hypnotized,Fez
240,ipfs://QmefcCgMz5SHBjHK9kXw7nu1dyKFW3z26SWsCbtPKCMm1j,0x10a2c688923f32b5f8ce70f7570080c724a59400,"{'asset_type': 'ETH', 'contract_address': None, 'price': 69.0, 'price_usd': 301145.54548975173}",1.0990499849751043,2003,,Yellow,Black,Tweed Suit,Rage,Hypnotized,Party Hat 1
2400,ipfs://QmXKGVoxSh6SriV4DdNoZJvmLenbJT5mGSuDdLEdXxGy3J,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 5.0, 'price_usd': 10562.358497350297}",1.0365982437123695,3411,,Yellow,Brown,Tweed Suit,Bored Pipe,Closed,Irish Boho
2401,ipfs://Qmaxrm5B5uuf5YbBgBzYxDtbvimoui7BqyB9aDQp3m9uZy,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.9999, 'price_usd': 7305.316784294185}",1.2281501371644012,445,Silver Hoop,Army Green,Gray,Admirals Coat,Bored Cigarette,Heart,Bowler
2402,ipfs://QmaASzHA5WNoDhQLiAwK6dumBDx4Z2b6mpsed8umJKN3Jo,0x787b4b7ffef8eddad54f311039acf4c36fec9593,"{'asset_type': 'ETH', 'contract_address': None, 'price': 57.0, 'price_usd': 186721.0868429562}",1.2718799396285536,219,Gold Hoop,Orange,Dark Brown,Striped Tee,Bored Unshaven Pizza,Closed,Spinner Hat
